Id,Yard number,Yard name,Sale Date M/D/CY,Day of Week,Sale time (HHMM),Time Zone,Item#,Lot number,Vehicle Type,Year,Make,Model Group,Model Detail,Body Style,Color,Damage Description,Secondary Damage,Sale Title State,Sale Title Type,Has Keys-Yes or No,Lot Cond. Code,VIN,Odometer,Odometer Brand,Est. Retail Value,Repair cost,Engine,Drive,Transmission,Fuel Type,Cylinders,Runs/Drives,Sale Status,"High Bid =non-vix,Sealed=Vix",Special Note,Location city,Location state,Location ZIP,Location country,Currency Code,Image Thumbnail,Create Date/Time,Grid/Row,Make-an-Offer Eligible,Buy-It-Now Price,Image URL,Trim,Last Updated Time,Rentals,Copart Select
424,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,46662962,V,1999,SUZUKI,ESTEEM GL,ESTEEM GL,,MAROON,MINOR DENT/SCRATCHES,,CA,CQ,NO,E,JS2GB31S4X5161139,185704,E,0,0,1.6L  4,Front-wheel Drive,AUTOMATIC,GAS,4,DEFAULT,On Minimum Bid,0,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP330/590022e493ee4577ab2687581c653cd5_thb.jpg,2022-06-02-07.40.19.000108, D080,N,0,http://inventoryv2.copart.io/v1/lotImages/46662962?country=us&brand=cprt&yardNumber=1,GL,2022-06-02T02:02:41Z,N,N
425,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,46667742,V,2001,FORD,RANGER,RANGER SUP,,WHITE,NORMAL WEAR,,CA,CQ,YES,D,1FTYR14U21PA88604,244792,E,0,0,3.0L  6,Rear-wheel drive,AUTOMATIC,GAS,6,Run & Drive Verified,On Minimum Bid,0,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP332/b762fbca5a8c49d292bbb16938e9837e_thb.jpg,2022-06-02-07.40.19.000108,SG004,N,0,http://inventoryv2.copart.io/v1/lotImages/46667742?country=us&brand=cprt&yardNumber=1,SUPER CAB,2022-05-28T09:22:48Z,N,N
426,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,46672612,V,2018,HONDA,CRV,CR-V TOURI,,GRAY,ALL OVER,,CA,SC,EXM,E,7FARW2H94JE005407,0,N,30574,30551.84,1.5L  4,All wheel drive,AUTOMATIC,GAS,4,DEFAULT,Pure Sale,0,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP332/50960eb29eb04334a16337ff6bd03b23_thb.jpg,2022-06-02-07.40.19.000108, B070,N,0,http://inventoryv2.copart.io/v1/lotImages/46672612?country=us&brand=cprt&yardNumber=1,TOURING,2022-06-01T17:38:48Z,N,N
427,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,46756702,V,2016,TOYOTA,COROLLA,COROLLA,,TEAL,SIDE,,CA,SC,NO,E,2T1BURHE0GC736115,0,N,14375,12016.58,1.8L  4,Front-wheel Drive,AUTOMATIC,GAS,4,DEFAULT,Pure Sale,0,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP330/3ddb325650394d5a90f36c1369deea05_thb.jpg,2022-06-02-07.40.19.000108, A050,N,0,http://inventoryv2.copart.io/v1/lotImages/46756702?country=us&brand=cprt&yardNumber=1,L,2022-05-26T17:00:20Z,N,N
428,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,46788172,V,2019,CHEVROLET,COLORADO,COLORADO Z,,WHITE,FRONT END,SIDE,CA,SC,YES,D,1GCGTEEN7K1292251,13847,A,50437,0,3.6L  6,4x4 w/Rear Wheel Drv,AUTOMATIC,GAS,6,Run & Drive Verified,Pure Sale,2950,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP330/765d589b5f2a45a79acf3d697bd3bd5a_thb.jpg,2022-06-02-07.40.19.000108,SG007,N,0,http://inventoryv2.copart.io/v1/lotImages/46788172?country=us&brand=cprt&yardNumber=1,ZR2,2022-05-31T17:54:44Z,N,N
429,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,46791712,V,2007,HYUNDAI,ELANTRA,ELANTRA GL,,BEIGE,FRONT END,SIDE,CA,CQ,YES,E,KMHDU46D57U118602,208464,E,4550,0,2.0L  4,Front-wheel Drive,AUTOMATIC,GAS,4,DEFAULT,On Minimum Bid,0,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP332/34a85f73fa6844048e25537d767ba5c1_thb.jpg,2022-06-02-07.40.19.000108, E070,Y,1350,http://inventoryv2.copart.io/v1/lotImages/46791712?country=us&brand=cprt&yardNumber=1,GLS,2022-05-27T20:59:54Z,N,N
430,1,CA - VALLEJO,0,,,PDT,0,46819912,V,2005,VOLVO,S60,S60,,BLACK,FRONT END,,CA,SC,YES,D,YV1RS612X52427146,153113,A,4732,5312.52,2.4L  5,Front-wheel Drive,MANUAL,GAS,5,Run & Drive Verified,Pure Sale,0,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP331/d2f1ec682283442e99820a9376fe81ce_thb.jpg,2022-06-02-07.40.19.000108, REC1,N,0,http://inventoryv2.copart.io/v1/lotImages/46819912?country=us&brand=cprt&yardNumber=1,,2022-06-01T17:22:57Z,N,N
431,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,46831142,V,2000,VOLVO,S80,S80,,SILVER,FRONT END,MINOR DENT/SCRATCHES,CA,SC,YES,D,YV1TS94D0Y1100933,89177,A,4605,6102.22,2.9L  6,Front-wheel Drive,AUTOMATIC,GAS,6,Run & Drive Verified,Pure Sale,0,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP332/d7cc0a3274e641a3ac5f00f418114884_thb.jpg,2022-06-02-07.40.19.000109, B080,N,0,http://inventoryv2.copart.io/v1/lotImages/46831142?country=us&brand=cprt&yardNumber=1,,2022-05-31T15:00:17Z,N,N
432,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,46832582,R,1976,VOGU,MOTORHOME,MOTORHOME,,TWO TONE,TOP/ROOF,,CA,CQ,YES,,F44CD6V077011,82552,A,5000,0,,,AUTOMATIC,,,,On Minimum Bid,0,VEH LOCATED @ FAIRFLD SUBLOT,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP333/bfff2c5fa2654da3a127407d3b15d5ae_thb.jpg,2022-06-02-07.40.19.000109,FF100,N,0,http://inventoryv2.copart.io/v1/lotImages/46832582?country=us&brand=cprt&yardNumber=1,,2022-06-01T21:36:46Z,N,N
433,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,46834422,V,2006,FORD,F-150,F150 SUPER,,BLACK,FRONT END,SIDE,CA,SC,YES,D,1FTPW14536KD92395,210464,E,9796,14884.13,5.4L  8,4x4 w/Rear Wheel Drv,AUTOMATIC,GAS,8,Run & Drive Verified,On Minimum Bid,0,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP331/c2db8f1ff2ae49a1a11a0a3825e4e564_thb.jpg,2022-06-02-07.40.19.000109,SB005,N,0,http://inventoryv2.copart.io/v1/lotImages/46834422?country=us&brand=cprt&yardNumber=1,SUPERCREW,2022-05-31T16:51:14Z,N,N
434,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,46834942,V,2001,SUBARU,LEGACY,LEGACY OUT,,GREEN,MINOR DENT/SCRATCHES,,CA,CQ,YES,D,4S3BH665617629004,237546,E,0,0,2.5L  4,All wheel drive,AUTOMATIC,GAS,4,Run & Drive Verified,On Minimum Bid,0,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP331/0ca320343ab4433690f2901b09c106d6_thb.jpg,2022-06-02-07.40.19.000130,SD004,N,0,http://inventoryv2.copart.io/v1/lotImages/46834942?country=us&brand=cprt&yardNumber=1,OUTBACK,2022-06-02T01:07:10Z,N,N
435,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,46835822,V,2015,MITSUBISHI,LANCER,LANCER ES,,SILVER,MINOR DENT/SCRATCHES,,CA,CQ,NO,,JA32U2FU0FU015309,0,N,0,0,2.0L  4,Front-wheel Drive,,GAS,4,,On Minimum Bid,0,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP330/fb1596596b524fb8b26de8ef3b426c51_thb.jpg,2022-06-02-07.40.19.000130, B030,Y,1250,http://inventoryv2.copart.io/v1/lotImages/46835822?country=us&brand=cprt&yardNumber=1,ES,2022-05-27T22:04:53Z,N,N
436,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,46836572,V,2005,HONDA,ACCORD,ACCORD EX,,GRAY,MINOR DENT/SCRATCHES,,CA,ST,YES,D,1HGCM56775A005430,146348,E,0,0,2.4L  4,Front-wheel Drive,AUTOMATIC,GAS,4,Run & Drive Verified,On Minimum Bid,225,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP332/01e9d1cfe1414da79c8e0766473de511_thb.jpg,2022-06-02-07.40.19.000130, B070,N,0,http://inventoryv2.copart.io/v1/lotImages/46836572?country=us&brand=cprt&yardNumber=1,EX,2022-06-01T22:38:17Z,N,N
437,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,46838322,V,2013,CHEVROLET,CRUZE,CRUZE LT,,WHITE,FRONT END,REAR END,CA,CQ,YES,E,1G1PC5SB9D7312003,0,N,8025,0,1.4L  4,Front-wheel Drive,AUTOMATIC,GAS,4,DEFAULT,On Minimum Bid,0,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP331/f8abe1a825c64a39841679c04e0130aa_thb.jpg,2022-06-02-07.40.19.000130, C050,Y,2100,http://inventoryv2.copart.io/v1/lotImages/46838322?country=us&brand=cprt&yardNumber=1,LT,2022-05-27T21:01:53Z,N,N
438,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,46843612,K,2012,INTERNATIONAL,4000 SERIE,4000 4300,CONVENTI,ORANGE,FRONT END,VANDALISM,CA,CQ,NO,E,1HTMMAAL5CH624955,0,N,0,0,7.6L  6,Rear-wheel drive,AUTOMATIC,DIESEL,6,DEFAULT,On Approval,2000,VEH LOCATED @ FAIRFLD SUBLOT,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP332/c7554076f9a149c58890dd8c1a1580de_thb.jpg,2022-06-02-07.40.19.000131,CC070,N,0,http://inventoryv2.copart.io/v1/lotImages/46843612?country=us&brand=cprt&yardNumber=1,4300,2022-06-01T16:12:19Z,N,N
439,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,46872742,V,2008,VOLKSWAGEN,JETTA,JETTA WOLF,SEDAN 4D,BLACK,NORMAL WEAR,MINOR DENT/SCRATCHES,CA,LQ,YES,D,3VWRJ71K28M127531,115264,A,0,0,2.0L  4,Front-wheel Drive,AUTOMATIC,GAS,4,Run & Drive Verified,On Minimum Bid,0,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP329/3e33c7c4645e416a98b468140fd73404_thb.jpg,2022-06-02-07.40.19.000131,*OFF,Y,10500,http://inventoryv2.copart.io/v1/lotImages/46872742?country=us&brand=cprt&yardNumber=1,WOLFSBURG,2022-06-01T15:45:18Z,N,N
440,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,46897142,K,2008,FORD,F350,F350 SUPER,CHASSIS,WHITE,MINOR DENT/SCRATCHES,,CA,CQ,YES,D,1FDWF36588EA15398,187140,E,5000,0,5.4L  8,Rear-wheel drive,AUTOMATIC,GAS,8,Run & Drive Verified,On Approval,550,VEH LOCATED @ FAIRFLD SUBLOT,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP331/24b3146826d04a6faad1ce5ec0db677c_thb.jpg,2022-06-02-07.40.19.000131,BB050,N,0,http://inventoryv2.copart.io/v1/lotImages/46897142?country=us&brand=cprt&yardNumber=1,SUPER DUTY,2022-05-27T18:22:25Z,N,N
441,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,46898592,K,2004,CHEVROLET,SILVERADO,SILVERADO,CHASSIS,WHITE,MINOR DENT/SCRATCHES,,CA,CQ,YES,D,1GBJC34204E384092,332373,E,5000,0,6.6L  8,Rear-wheel drive,AUTOMATIC,DIESEL,8,Run & Drive Verified,On Approval,1100,VEH LOCATED @ FAIRFLD SUBLOT,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP331/50e9716e391a494a9c269ce33579ae70_thb.jpg,2022-06-02-07.40.19.000131,BB050,N,0,http://inventoryv2.copart.io/v1/lotImages/46898592?country=us&brand=cprt&yardNumber=1,C3500,2022-05-27T18:21:23Z,N,N
442,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,46921132,V,2009,HONDA,CIVIC,CIVIC HYBR,SEDAN 4D,GRAY,NORMAL WEAR,,CA,CQ,YES,D,JHMFA36299S003321,202845,E,8000,0,1.3L  4,Front-wheel Drive,AUTOMATIC,HYBRID ENGINE,4,Run & Drive Verified,On Minimum Bid,0,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP333/e469b947471343828c3df6754b2186e0_thb.jpg,2022-06-02-07.40.19.000131, A050,N,0,http://inventoryv2.copart.io/v1/lotImages/46921132?country=us&brand=cprt&yardNumber=1,HYBRID,2022-06-01T21:39:21Z,N,N
443,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,46928742,V,2002,HONDA,ACCORD,ACCORD EX,,SILVER,MINOR DENT/SCRATCHES,,CA,CQ,YES,D,JHMCG66042C020710,205204,E,4450,0,2.3L  4,Front-wheel Drive,AUTOMATIC,GAS,4,Run & Drive Verified,On Minimum Bid,0,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP332/efe71cb20685471fa94af2d8950933a7_thb.jpg,2022-06-02-07.40.19.000131,SF001,Y,1200,http://inventoryv2.copart.io/v1/lotImages/46928742?country=us&brand=cprt&yardNumber=1,EX,2022-05-31T16:28:37Z,N,N
444,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,46956192,V,1999,FORD,EXPLORER,EXPLORER,,WHITE,MECHANICAL,,CA,CQ,YES,E,1FMDU34E7XUB34290,217987,E,2800,0,4.0L  6,4x4 w/Rear Wheel Drv,AUTOMATIC,GAS,6,DEFAULT,On Minimum Bid,0,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP331/21b636fd9781484ebc35fdd746ea37c0_thb.jpg,2022-06-02-07.40.19.000131, A020,Y,1100,http://inventoryv2.copart.io/v1/lotImages/46956192?country=us&brand=cprt&yardNumber=1,,2022-05-27T21:24:47Z,N,N
445,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,46973432,V,2006,TOYOTA,CAMRY,CAMRY LE,,BLACK,FRONT END,,CA,SC,YES,D,4T1BE30KX6U665191,146659,A,7686,4674.44,2.4L  4,Front-wheel Drive,AUTOMATIC,GAS,4,Run & Drive Verified,On Minimum Bid,325,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP332/c4a9fd52bc2b4548ad45048e9236a4b4_thb.jpg,2022-06-02-07.40.19.000132, A080,N,0,http://inventoryv2.copart.io/v1/lotImages/46973432?country=us&brand=cprt&yardNumber=1,LE,2022-05-31T20:11:13Z,N,N
446,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,46974402,V,2002,HONDA,ACCORD,ACCORD LX,,SILVER,VANDALISM,MINOR DENT/SCRATCHES,CA,SC,YES,D,1HGCG66592A066009,239693,A,3172,0,2.3L  4,Front-wheel Drive,AUTOMATIC,GAS,4,Run & Drive Verified,Pure Sale,0,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP332/be9ec03d8e38434784853ab10a8cdd9e_thb.jpg,2022-06-02-07.40.19.000132, B070,N,0,http://inventoryv2.copart.io/v1/lotImages/46974402?country=us&brand=cprt&yardNumber=1,LX,2022-06-01T18:38:02Z,N,N
447,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,46985792,V,1999,SUBARU,LEGACY,LEGACY OUT,,WHITE,MECHANICAL,,CA,DQ,YES,D,4S3BG6858X7610673,80395,E,3175,0,2.5L  4,All wheel drive,AUTOMATIC,GAS,4,Run & Drive Verified,On Minimum Bid,300,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP332/8360bf52d1604396abb5c4718a4bbc5a_thb.jpg,2022-06-02-07.40.19.000132, A090,Y,875,http://inventoryv2.copart.io/v1/lotImages/46985792?country=us&brand=cprt&yardNumber=1,OUTBACK,2022-05-27T23:10:00Z,N,N
448,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,46986532,V,2014,VOLKSWAGEN,JETTA,JETTA SE,,SILVER,FRONT END,,CA,CQ,YES,,3VWD17AJ9EM362778,0,N,0,0,1.8L  4,Front-wheel Drive,AUTOMATIC,GAS,4,,On Minimum Bid,0,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP332/df2232cd88b94dfbaadc5d6fa2b32b8c_thb.jpg,2022-06-02-07.40.19.000132, A070,N,0,http://inventoryv2.copart.io/v1/lotImages/46986532?country=us&brand=cprt&yardNumber=1,SE,2022-05-27T21:11:53Z,N,N
449,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,46989062,V,2003,HONDA,CIVIC,CIVIC HYBR,,TAN,MINOR DENT/SCRATCHES,,CA,CQ,YES,D,JHMES96613S019535,181088,E,3300,0,1.3L  4,Front-wheel Drive,AUTOMATIC,HYBRID ENGINE,4,Run & Drive Verified,On Minimum Bid,325,MISSING CAT/EXHAUST         ,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP333/ac3e56d8aa304b879a051ff62b3523dc_thb.jpg,2022-06-02-07.40.19.000132, B060,Y,1200,http://inventoryv2.copart.io/v1/lotImages/46989062?country=us&brand=cprt&yardNumber=1,HYBRID,2022-05-27T22:58:21Z,N,N
450,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,46994182,V,2008,TOYOTA,CAMRY,CAMRY CE,,BLACK,FRONT END,,CA,CQ,YES,E,4T1BE46KX8U224435,0,E,7300,0,2.4L  4,Front-wheel Drive,AUTOMATIC,GAS,4,DEFAULT,On Minimum Bid,0,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP332/3dd789d1377343f19f2a397a1f0e2a97_thb.jpg,2022-06-02-07.40.19.000132, A080,Y,2550,http://inventoryv2.copart.io/v1/lotImages/46994182?country=us&brand=cprt&yardNumber=1,CE,2022-05-27T21:13:53Z,N,N
451,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,46998692,K,2008,FREIGHTLINER,ALL MODELS,COLUMBIA 1,TRACTOR,BLUE,MINOR DENT/SCRATCHES,,CA,CQ,YES,D,1FUJF0CV68LAC2497,1059623,E,0,0,12.8L  6,Rear-wheel drive,MANUAL,DIESEL,6,Run & Drive Verified,On Approval,1600,VEH LOCATED @ FAIRFLD SUBLOT,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP331/bbffdc16940d41bbbb7895234d9246ba_thb.jpg,2022-06-02-07.40.19.000132,CC080,N,0,http://inventoryv2.copart.io/v1/lotImages/46998692?country=us&brand=cprt&yardNumber=1,112,2022-05-26T17:50:16Z,N,N
452,1,CA - VALLEJO,0,,,PDT,0,47001092,V,2006,VOLKSWAGEN,JETTA,JETTA 2.5,,BLUE,FRONT END,SIDE,CA,SC,YES,D,3VWRG71K66M623444,106931,A,6402,6186.52,2.5L  5,Front-wheel Drive,AUTOMATIC,GAS,5,Run & Drive Verified,Pure Sale,0,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP333/55d91d5c43884d07980a2c7c40407084_thb.jpg,2022-06-02-07.40.19.000133, B080,N,0,http://inventoryv2.copart.io/v1/lotImages/47001092?country=us&brand=cprt&yardNumber=1,2.5,2022-06-01T22:07:07Z,N,N
453,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,47004632,V,2001,GMC,SONOMA,SONOMA,,TAN,REAR END,,CA,SC,YES,D,1GTCS19W318250923,140596,A,7622,6563.53,4.3L  6,Rear-wheel drive,AUTOMATIC,GAS,6,Run & Drive Verified,Pure Sale,0,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP332/98f002fa1c7545fc81c9573574f8d7ca_thb.jpg,2022-06-02-07.40.19.000133,SB007,N,0,http://inventoryv2.copart.io/v1/lotImages/47004632?country=us&brand=cprt&yardNumber=1,,2022-06-01T17:29:22Z,N,N
454,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,47061732,V,2000,CHEVROLET,ASTRO,ASTRO,,WHITE,NORMAL WEAR,,CA,CQ,YES,D,1GCDM19W0YB103468,0,E,0,0,4.3L  6,Rear-wheel drive,AUTOMATIC,GAS,6,Run & Drive Verified,On Approval,0,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP334/f00ed2467e4d40d7b28a11e08ef20d21_thb.jpg,2022-06-02-07.40.19.000133,SD007,N,0,http://inventoryv2.copart.io/v1/lotImages/47061732?country=us&brand=cprt&yardNumber=1,,2022-06-01T23:12:21Z,N,N
455,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,47063472,V,2003,CHEVROLET,S10,S TRUCK S1,,WHITE,NORMAL WEAR,,CA,CQ,YES,D,1GCCS14H938157626,42163,A,0,0,2.2L  4,Rear-wheel drive,AUTOMATIC,GAS,4,Run & Drive Verified,On Approval,850,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP334/9a2079b3c15b4b5bab0e42b5866b8950_thb.jpg,2022-06-02-07.40.19.000133,SH003,N,0,http://inventoryv2.copart.io/v1/lotImages/47063472?country=us&brand=cprt&yardNumber=1,S10,2022-06-01T23:04:16Z,N,N
456,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,47075332,V,1998,FORD,EXPEDITION,EXPEDITION,,BLUE,MINOR DENT/SCRATCHES,,CA,CQ,YES,D,1FMPU18L8WLB46236,400954,E,0,0,5.4L  8,4x4 w/Rear Wheel Drv,AUTOMATIC,GAS,8,Run & Drive Verified,On Minimum Bid,0,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP333/c7f5790afa4e46f79385e236e1b0eddd_thb.jpg,2022-06-02-07.40.19.000133,SH001,N,0,http://inventoryv2.copart.io/v1/lotImages/47075332?country=us&brand=cprt&yardNumber=1,,2022-06-01T21:41:47Z,N,N
457,838,RENTAL VEHICLE SALE,20220608,WEDNESDAY,1200,EDT,0,47085462,V,2021,TOYOTA,CAMRY,CAMRY SE,,BLACK,FRONT END,,CA,SC,YES,D,4T1G11AK4MU539958,34359,A,27100,23035,2.5L  4,Front-wheel Drive,AUTOMATIC,GAS,4,Run & Drive Verified,On Approval,0,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP333/ab759d6bc74349e693ac27cfa9b64518_thb.jpg,2022-06-02-07.40.19.000139, C030,N,0,http://inventoryv2.copart.io/v1/lotImages/47085462?country=us&brand=cprt&yardNumber=838,SE,2022-06-01T21:32:17Z,N,N
458,838,RENTAL VEHICLE SALE,20220608,WEDNESDAY,1200,EDT,0,47086832,V,2020,NISSAN,ROGUE,ROGUE S,,BLACK,FRONT END,,CA,SC,YES,S,5N1AT2MV7LC755884,41855,A,27600,23460,2.5L  4,All wheel drive,AUTOMATIC,GAS,4,Vehicle Starts,On Approval,0,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP333/0dbeacd13e6a4aa0974aa1d9e58f8cd5_thb.jpg,2022-06-02-07.40.19.000140, C040,N,0,http://inventoryv2.copart.io/v1/lotImages/47086832?country=us&brand=cprt&yardNumber=838,S,2022-06-01T21:32:47Z,N,N
459,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,47101912,V,2001,CHEVROLET,CAMARO,CAMARO,,WHITE,FRONT END,,CA,CQ,YES,S,2G1FP22K112107745,171859,E,2775,0,3.8L  6,Rear-wheel drive,AUTOMATIC,GAS,6,Vehicle Starts,On Minimum Bid,0,MISSING CAT/EXHAUST         ,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP333/f588ce0bb841479bb23f093efdae1ab3_thb.jpg,2022-06-02-07.40.19.000140,SH001,Y,1650,http://inventoryv2.copart.io/v1/lotImages/47101912?country=us&brand=cprt&yardNumber=1,,2022-05-27T22:59:51Z,N,N
460,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,47112222,V,2006,FORD,ECONOLINE,ECONOLINE,,WHITE,MECHANICAL,,CA,CQ,YES,E,1FDWE35L96DA92075,0,E,0,0,5.4L  8,Rear-wheel drive,,GAS,8,DEFAULT,On Approval,0,VEH LOCATED @ FAIRFLD SUBLOT,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/PIX532/f7dab005-ea8e-442b-bcf3-88a41f22ed2c.JPG,2022-06-02-07.40.19.000140,DD010,N,0,http://inventoryv2.copart.io/v1/lotImages/47112222?country=us&brand=cprt&yardNumber=1,E350 SUPER DUTY CUTAWAY VAN,2022-06-02T07:01:32Z,N,N
461,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,47118722,V,1998,MERCEDES-BENZ,C-CLASS,C 230,,BEIGE,NORMAL WEAR,,CA,CQ,YES,D,WDBHA23G7WA590235,119279,A,0,0,2.3L  4,Rear-wheel drive,AUTOMATIC,GAS,4,Run & Drive Verified,On Approval,225,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP332/58c9e706e12346fa8a7b6d82d3c484c1_thb.jpg,2022-06-02-07.40.19.000140, A070,N,0,http://inventoryv2.copart.io/v1/lotImages/47118722?country=us&brand=cprt&yardNumber=1,230,2022-05-27T21:19:52Z,N,N
462,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,47132402,V,2005,GMC,ENVOY,ENVOY,,MAROON,MECHANICAL,,CA,CQ,YES,S,1GKDT13S952100920,219366,E,0,0,4.2L  6,4x4 w/Rear Wheel Drv,AUTOMATIC,GAS,6,Vehicle Starts,On Minimum Bid,0,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP332/ef8c8f8439c748d1b22924eee342569b_thb.jpg,2022-06-02-07.40.19.000140, E070,N,0,http://inventoryv2.copart.io/v1/lotImages/47132402?country=us&brand=cprt&yardNumber=1,,2022-05-27T21:22:54Z,N,N
